E,N,y,x
2510963.713,1122263.407,510964.07,122263.24
2506507.8,1121105.028,506508.374,121104.838
2501206.799,1124054.243,501207.37,124054
2494994.026,1121625.557,494994.737,121625.397
2495990.814,1121826.408,495991.549,121826.245
2499796.338,1119860.847,499796.78,119860.71
2499647.908,1119468.999,499648.37,119468.75
2499956.74,1118299.389,499957.28,118299.26
2499991.805,1117423.255,499992.28,117423.06
2502397.288,1117254.328,502397.82,117254.17
2503110.812,1116525.087,503111.42,116524.9
2498053.329,1112038.315,498053.94,112038.13
2496935.37,1112161.606,496936.03,112161.43
2493867.222,1113453.866,493867.928,113453.731
2495121.491,1114549.38,495122.192,114549.228
2487316.873,1113161.805,487317.66,113161.69
2501633.982,1126673.414,501634.71,126673.22
2497959.36,1127463.91,497959.94,127463.74
2497947.938,1116083.019,497948.45,116082.91
2497002.548,1115389.374,497003.205,115389.19
2500063.574,1114125.635,500064.12,114125.41
2492960.403,1114128.714,492961.123,114128.569
2490255.202,1112573.53,490255.97,112573.41
2504546.459,1122395.3,504547.03,122395.12
2501022.372,1126317.872,501023.15,126317.68
2508886.933,1121210.736,508887.41,121210.52
2508689.35,1119408.383,508689.92,119408.24
2511784.701,1123815.642,511785.18,123815.5
2490586.504,1119604.925,490587.2,119604.75
2499248.547,1117642.617,499249.038,117642.465
2715069.838,1226772.043,715069.039,226772.268
2717796.009,1224865.108,717795.22,224865.34
2721008.54,1223768.89,721007.76,223769.15
2718373.583,1223547.204,718372.81,223547.43
2715206.879,1220539.103,715206.17,220539.26
2719790.682,1217213.934,719789.92,217214.19
2721942.946,1221085.958,721942.19,221086.21
2722628.506,1217952.629,722627.74,217952.9
2724551.16,1221404.43,724550.35,221404.69
2724823.481,1221079.186,724822.72,221079.43
2724072.317,1218622.509,724071.56,218622.77
2726047.813,1216518.984,726047.04,216519.26
2726621.204,1219696.646,726620.43,219696.9
2728455.331,1220843.259,728454.54,220843.53
2730740.91,1221957.83,730740.12,221957.99
2730419.422,1220366.967,730418.63,220367.24
2731956.416,1219417.126,731955.61,219417.38
2730293.321,1218141.154,730292.54,218141.4
2733808.65,1216371.4,733807.96,216371.81
2725745.901,1213033.478,725745.12,213033.77
2724082.366,1216143.234,724081.6,216143.54
2722913.429,1215506.302,722912.67,215506.57
2717987.87,1213204.18,717987.14,213204.37
2714287.779,1211950.614,714287.09,211950.78
2714653.945,1209451.682,714653.24,209451.92
2718988.64,1210548.768,718987.92,210549.02
2721469.39,1212013.946,721468.63,212014.23
2722115.431,1213008.111,722114.66,213008.38
2733657.99,1212998.1,733657.32,212998.46
2724887.291,1210930.307,724886.5,210930.62
2735391.06,1210655.65,735390.34,210655.84
2725220.832,1209220.493,725220.1,209220.83
2722860.46,1212025.05,722859.69,212025.34
2723115.606,1210779.265,723114.86,210779.55
2724469.209,1210402.877,724468.432,210403.194
2723218.449,1205432.654,723217.8,205432.96
2720567.202,1202740.243,720566.57,202740.6
2714685.68,1202888.1,714685.04,202888.36
2711134.78,1208554.77,711134.07,208554.97
2724264.89,1208760.41,724264.17,208760.73
2725362.716,1207206.326,725362.04,207206.64
2728894.177,1205747.892,728893.52,205748.18
2731550.648,1206899.714,731550,206900
2731163.035,1204241.804,731162.37,204242.08
2733629.873,1202379.391,733629.22,202379.67
2731872.088,1200083.233,731871.4,200083.5
2726801.512,1200784.505,726800.92,200784.77
2720856.663,1201021.478,720856.02,201021.83
2719286.25,1198165.91,719285.59,198166.27
2713140.745,1195264.942,713140.07,195265.23
2717581.462,1196555.299,717580.8,196555.68
2728645.679,1194721.787,728645.1,194722.18
2732288.37,1198351.45,732287.68,198351.74
2732781.642,1197797.432,732780.95,197797.74
2737205.586,1196774.175,737204.89,196774.47
2730975.07,1192856.44,730974.4,192856.78
2727564.466,1190163.753,727563.76,190164.15
2717639.868,1193402.127,717639.16,193402.52
2707986.33,1191681.5,707985.62,191681.82
2709776.634,1185645.476,709776.07,185645.95
2716798.29,1185051.76,716797.74,185052.09
2720673.186,1186345.599,720672.59,186345.92
2725021.292,1187957.694,725020.68,187958.1
2755463.27,1212488.222,755462.67,212488.44
2756215.583,1213035.506,756214.88,213035.67
2755483.28,1211883.53,755482.59,211883.76
2757143.532,1211636.867,757142.82,211637.04
2757745.311,1210458.068,757744.59,210458.14
2757046.21,1209647.2,757045.52,209647.36
2758615.851,1213509.729,758615.05,213509.85
2759238.397,1211206.608,759237.68,211206.65
2758856.297,1208781.078,758855.65,208781.2
2758603.95,1206945.03,758603.24,206945.17
2761468.242,1213230.429,761467.65,213230.63
2760557.941,1210725.615,760557.28,210725.8
2760137.823,1209254.369,760137.14,209254.46
2761700.716,1207499.91,761700,207500
2759500.722,1205999.889,759500,206000
2761730.631,1205502.021,761729.92,205502.15
2760241.043,1203334.433,760240.3,203334.57
2763944.012,1212210.271,763943.4,212210.3
2764844.651,1213212.428,764844.1,213212.49
2762489.233,1210319.285,762488.62,210319.34
2762384.116,1208756.478,762383.43,208756.55
2765776.019,1211945.778,765775.38,211945.8
2764562.48,1209106.49,764561.8,209106.64
2768803.137,1211729.67,768802.38,211729.71
2769505.296,1213595.383,769504.55,213595.48
2767085.542,1208698.543,767084.78,208698.62
2764721.564,1206833.382,764720.81,206833.47
2767497.669,1205996.665,767496.83,205996.69
2764898.444,1205402.449,764897.72,205402.575
2768352.659,1207408.455,768351.9,207408.49
2770657.222,1207933.603,770656.49,207933.76
2771715.734,1208779.73,771715.046,208779.84
2772042.022,1211662.98,772041.3,211663.09
2769081.955,1207068.94,769081.17,207069.09
2769134.3,1204842.343,769133.44,204842.46
2770779.623,1205751.302,770778.8,205751.37
2773451.975,1205898.62,773451.18,205898.67
2775455.085,1212139.287,775454.31,212139.29
2775162.019,1209933.576,775161.3,209933.63
2779471.429,1209249.618,779470.69,209249.66
2782541.32,1209638.97,782540.68,209638.9
2776792.307,1207249.025,776791.5,207249.05
2778447.201,1207699.266,778446.49,207699.25
2777808.718,1203074.904,777808.01,203074.95
2764026.465,1204818.758,764025.66,204818.91
2779523.69,1205942.216,779523.03,205942.24
2783092.62,1206710.416,783091.84,206710.31
2783514.053,1203918.372,783513.24,203918.31
2785075.154,1204216.478,785074.39,204216.38
2820981.899,1207550.382,820981,207550.29
2822688.34,1206336.39,822687.43,206336.29
2824393.583,1207348.654,824392.64,207348.49
2820277.788,1206167.691,820276.76,206167.76
2822367.347,1203752.842,822366.41,203752.65
2824048.576,1204898.355,824047.68,204898.2
2827305.545,1205890.02,827304.66,205889.8
2737652.838,1190670.208,737652.17,190670.49
2740810.378,1196541.534,740809.68,196541.86
2739054.241,1190244.846,739053.61,190245.07
2741943.253,1193726.011,741942.55,193726.3
2745110.72,1195890.88,745109.95,195891.17
2743788.843,1190736.012,743788.09,190736.26
2747017.636,1192022.177,747016.87,192022.53
2751336.824,1194899.133,751336.07,194899.36
2749938.807,1189796.864,749938.06,189797.1
2752427.788,1192677.51,752427,192677.78
2754561.06,1196306.04,754560.31,196306.29
2756167.656,1194143.488,756166.89,194143.78
2757566.451,1197486.17,757565.68,197486.4
2756703.614,1201281.332,756702.85,201281.44
2756078.866,1198823.469,756078.05,198823.71
2758163.364,1200606.621,758162.66,200606.84
2758591.06,1202553.345,758590.46,202553.53
2758404.652,1204361.404,758403.99,204361.53
2757854.608,1199199.697,757853.87,199199.97
2759970.328,1200722.649,759969.61,200722.88
2758906.328,1194018.827,758905.4,194019.07
2759878.745,1196144.337,759877.9,196144.73
2760642.806,1196798.589,760642.02,196798.89
2755622.883,1190821.933,755622.06,190822.25
2757381.02,1192637.097,757380.18,192637.31
2761719.864,1198840.646,761719.1,198840.9
2763088.246,1200180.224,763087.46,200180.42
2760409.202,1194082.212,760408.34,194082.49
2759086.214,1193172.588,759085.33,193172.84
2761546.934,1193175.065,761546.07,193175.39
2762878.505,1196334.8,762877.7,196335.08
2765164.374,1199965.834,765163.64,199965.99
2764050.584,1201610.548,764049.76,201610.68
2764674.238,1198477.629,764673.47,198477.78
2765600,1193450,765599.2,193450.19
2766642.172,1205039.615,766641.35,205039.72
2765337.691,1203114.725,765336.92,203114.89
2767049.466,1200511.258,767048.66,200511.34
2766239.838,1198523.352,766238.99,198523.47
2766691.044,1197473.616,766690.22,197473.83
2769412.646,1203887.328,769411.81,203887.415
2767982.491,1202104.958,767981.69,202105.08
2767901.909,1198708.688,767901.16,198708.8
2770751.722,1200169.536,770750.92,200169.72
2771251.623,1201596.693,771250.84,201596.83
2769999.241,1196479.658,769998.4,196479.83
2768735.476,1195313.155,768734.7,195313.32
2767258.883,1193794.526,767258.06,193794.65
2771025.282,1204729.499,771024.35,204729.56
2771627.975,1204085.243,771627.11,204085.34
2773440.478,1194702.819,773439.76,194702.94
2773140.564,1196691.723,773139.8,196691.77
2771507.71,1204936.64,771506.88,204936.72
2772533.201,1202828.684,772532.31,202828.79
2774440.808,1204056.626,774440.02,204056.69
2772938.564,1200682.675,772937.73,200682.82
2774382.721,1201016.759,774381.86,201016.88
2774199.543,1199478.67,774198.76,199478.79
2777253.066,1194761.751,777252.32,194761.89
2776990.623,1197215.782,776989.82,197215.91
2775786.773,1198902.802,775785.9,198902.895
2777017.422,1202272.66,777016.67,202272.71
2776655.126,1200446.494,776654.32,200446.5
2778929.266,1199947.302,778928.39,199947.32
2777392.369,1199123.228,777391.5,199123.31
2778573.703,1198294.855,778572.75,198294.89
2780706.21,1197589.351,780705.27,197589.34
2782635.346,1196458.659,782634.44,196458.69
2778321.7,1192069,778320.92,192069.03
2782191.118,1192581.695,782190.32,192581.76
2760680.776,1192688.576,760679.95,192688.84
2780231.972,1204638.577,780231.22,204638.55
2783601.561,1201201.511,783600.79,201201.49
2783590.588,1198846.609,783589.78,198846.61
2787645.026,1200082.263,787644.16,200082.3
2787122.234,1194581.268,787121.29,194581.32
2788086.687,1198581.734,788085.76,198581.76
2792853.456,1197714.331,792852.54,197714.34
2793199.088,1194711.769,793198.23,194711.75
2791749.412,1192604.52,791748.51,192604.6
2795722.856,1193051.057,795721.86,193051.11
2814934.959,1199195.835,814933.99,199195.73
2817158.305,1195101.213,817157.31,195101.07
2819230.665,1191887.289,819229.68,191887.21
2817206.989,1200855.515,817206.05,200855.39
2820491.513,1196168.188,820490.53,196167.99
2821361.869,1193393.22,821360.88,193393.1
2823511.383,1194907.523,823510.35,194907.4
2823965.99,1198582.65,823965.01,198582.47
2825658.708,1200232.808,825657.73,200232.65
2825731.404,1204138.246,825730.5,204138.04
2825903.654,1196313.061,825902.63,196312.88
2828226.703,1196952.637,828225.74,196952.45
2825193.62,1192366.952,825192.54,192366.81
2831418.341,1203018.557,831417.4,203018.23
2829766.55,1199826.629,829765.57,199826.34
2830936.373,1197649.643,830935.33,197649.39
2831627.493,1200318.806,831626.55,200318.44
2829871.681,1196014.301,829870.67,196014.08
2706298.448,1181179.67,706297.87,181180.07
2710400.974,1181737.391,710400.4,181737.79
2722265.464,1183031.199,722264.82,183031.635
2716005.539,1180135.48,716005,180135.9
2718159.28,1179671.655,718158.72,179672.03
2723738.489,1185425.185,723737.85,185425.55
2723920.775,1182494.212,723920.11,182494.63
2726532.226,1185293.445,726531.55,185293.79
2721374.432,1180368.627,721373.78,180369.07
2725305.41,1180977.57,725304.73,180978.01
2727869.384,1182112.031,727868.69,182112.46
2727408.749,1187301.904,727408.14,187302.3
2729290.484,1184116.916,729289.86,184117.34
2729858.589,1187473.39,729857.94,187473.78
2727776.994,1179051.877,727776.3,179052.32
2729202.464,1180512.31,729201.85,180512.76
2733131.977,1188343.316,733131.32,188343.67
2731547.935,1183716.51,731547.31,183716.92
2731276.356,1181853.195,731275.72,181853.57
2734600.65,1183749.643,734600,183750
2734000.72,1185499.6,734000,185500
2736358.367,1187436.795,736357.65,187437.13
2735980.299,1186265.713,735979.6,186266
2736752.18,1185264.16,736751.49,185264.48
2736628.764,1183492.681,736628.08,183493.01
2737353.974,1184555.485,737353.33,184555.85
2738790.552,1185345.665,738789.86,185345.96
2737935.159,1186641.549,737934.53,186641.83
2738934.065,1183098.764,738933.32,183099.1
2737609.02,1182348.898,737608.37,182349.14
2736619.729,1180192.239,736619.02,180192.61
2739689.824,1187463.974,739689.15,187464.23
2740208.24,1184064.998,740207.49,184065.3
2741398.425,1186712.785,741397.7,186713.12
2739583.853,1182002.999,739583.11,182003.33
2738166.506,1179548.253,738165.78,179548.69
2741034.814,1188118.238,741034.14,188118.44
2740600,1188900,740599.302,188900.254
2742074.046,1189131.103,742073.36,189131.42
2743487.13,1183846.787,743486.36,183847.11
2743059.532,1186320.432,743058.81,186320.72
2740081.19,1179694.988,740080.48,179695.39
2743986.912,1180370.196,743986.13,180370.53
2742314.709,1188602.218,742314,188602.45
2744932.736,1189099.253,744931.96,189099.48
2734861.542,1181851.083,734860.88,181851.44
2744745.826,1185935.982,744745.07,185936.31
2746456.275,1182611.559,746455.46,182611.9
2746489.638,1187137.814,746488.92,187138.13
2748297.904,1188216.248,748297.17,188216.53
2748539.575,1191392.022,748538.82,191392.31
2747464.184,1183806.288,747463.39,183806.61
2748956.34,1186207.65,748955.63,186207.96
2749439.018,1183387.242,749438.23,183387.59
2748475.21,1180552.68,748474.41,180553.05
2751948.871,1189425.879,751947.96,189426.18
2750424.418,1187685.266,750423.66,187685.57
2750518.93,1183383.264,750518.12,183383.67
2750499.329,1185813.075,750498.59,185813.42
2751491.034,1181180.922,751490.18,181181.33
2752595.139,1189171.624,752594.27,189171.91
2754193.923,1190056.186,754193.11,190056.53
2752522.533,1187332.81,752521.69,187333.12
2752458.041,1184895.286,752457.27,184895.58
2753805.887,1183056.163,753805.07,183056.5
2754160.396,1188156.577,754159.52,188156.83
2756985.288,1185755.241,756984.55,185755.49
2754957.905,1181520.112,754957.1,181520.47
2757751.863,1191005.438,757751.02,191005.75
2756026.949,1188941.666,756026.1,188941.92
2758805.9,1189264.447,758805.07,189264.66
2759783.225,1190551.105,759782.4,190551.44
2760666.231,1191894.818,760665.37,191895.13
2759924.92,1186191.986,759924.06,186192.34
2760769.885,1182919.406,760769.09,182919.67
2758418.986,1180397.793,758418.18,180398.1
2761058.463,1188807.518,761057.61,188807.92
2761645.708,1189429.212,761644.83,189429.52
2760939.983,1184969.687,760939.13,184970.03
2761136.407,1186151.005,761135.56,186151.29
2762239.763,1192633.225,762238.9,192633.47
2765698.967,1189027.632,765698.09,189027.9
2766084.223,1191116.43,766083.4,191116.77
2764394.082,1186970.967,764393.21,186971.27
2763453.801,1184856.138,763453.04,184856.38
2762414.995,1180300.803,762414.18,180301.08
2767444.143,1189494.237,767443.28,189494.49
2766406.144,1187528.172,766405.27,187528.49
2767293.893,1183280.278,767293.11,183280.54
2767743.553,1192824.772,767742.78,192824.9
2774244.07,1191424.89,774243.34,191424.99
2769675.038,1187445.679,769674.16,187445.92
2772675.678,1188277.781,772674.84,188277.99
2770933.614,1186160.622,770932.8,186160.91
2771705.974,1182770.299,771705.17,182770.63
2772978.176,1186021.402,772977.35,186021.7
2775442.136,1186454.448,775441.33,186454.67
2778000,1185000,777999.23,185000.15
2778437.043,1181901.75,778436.17,181901.92
2777540.727,1187330.247,777539.87,187330.39
2779675.78,1189818.85,779675.01,189818.96
2781722.216,1184886.516,781721.38,184886.66
2783747.57,1187595.55,783746.71,187595.65
2784309.622,1189797.14,784308.82,189797.27
2780673.173,1182576.394,780672.3,182576.52
2781981.512,1181913.812,781980.64,181913.97
2784978.672,1192044.212,784977.82,192044.29
2784931.156,1182257.37,784930.33,182257.46
2785171.478,1184951.6,785170.61,184951.75
2785359.125,1187764.606,785358.28,187764.74
2785944.097,1191442.789,785943.16,191442.92
2786913.7,1182404.371,786912.74,182404.57
2787808.221,1181129.522,787807.29,181129.65
2787200.878,1190710.534,787200.07,190710.6
2788346.487,1188882.351,788345.62,188882.47
2786707.292,1188466.923,786706.51,188467.03
2790321.591,1187164.009,790320.76,187164.07
2789402.236,1184702.644,789401.34,184702.7
2786939.05,1185348.525,786938.19,185348.58
2791359.691,1182392.947,791358.78,182392.97
2792169.157,1184734.941,792168.31,184734.95
2793270.089,1188819.631,793269.128,188819.807
2794934.103,1181969.451,794933.21,181969.46
2796839.606,1185843.458,796838.7,185843.48
2800542.263,1189054.435,800541.55,189054.35
2791942.652,1180436.187,791941.73,180436.3
2799137.056,1193765.849,799136.19,193765.89
2800017.695,1183094.469,800016.77,183094.42
2802079.627,1188126.706,802078.78,188126.69
2802878.117,1183959.743,802877.27,183959.74
2801842.909,1180559.644,801842.02,180559.59
2804480.115,1186025.93,804479.3,186025.94
2803822.952,1182936.594,803822.05,182936.61
2806375.772,1187273.882,806374.85,187273.82
2806134.071,1183316.006,806133.2,183316.03
2804561.041,1178768.444,804560.19,178768.44
2806578.325,1191117.571,806577.43,191117.54
2808950.513,1188309.851,808949.6,188309.79
2810632.294,1190605.184,810631.42,190605.15
2809923.421,1183658.687,809922.45,183658.73
2808992.51,1181368.817,808991.56,181368.81
2811209.62,1184302.36,811208.67,184302.34
2812676.159,1185464.036,812675.18,185464.01
2813531.311,1188753.452,813530.345,188753.46
2812288.842,1181891.235,812287.87,181891.29
2813791.576,1182057.946,813790.57,182058.01
